0,1,2,3,4,5
151.28345230991152,456.94771279427624,618.8769533395283,6.0,9.0,4.0
157.65506076393098,157.65506076393098,157.65506076393098,0.0,1.0,0.0
157.65506076393098,157.65506076393098,177.152685659945,0.0,3.0,1.0
159.22370324230386,159.22370324230386,159.22370324230386,0.0,1.0,0.0
159.22370324230386,159.36428239882014,168.82280628269854,1.0,4.0,1.0
159.36428239882014,756.1775179527955,990.4809153469807,6.0,9.0,5.0
163.48586110381726,168.82280628269854,169.14725512267867,1.0,4.0,1.0
163.48586110381726,163.48586110381726,163.48586110381726,0.0,1.0,0.0
166.93884721281339,166.93884721281339,169.00977502255395,0.0,3.0,2.0
166.93884721281339,166.93884721281339,166.93884721281339,0.0,1.0,0.0
166.99998614213794,167.09187800445272,204.87682762736475,1.0,4.0,2.0
166.99998614213794,166.99998614213794,166.99998614213794,0.0,1.0,0.0
167.09187800445272,311.73573129146257,319.2513611909899,1.0,4.0,9.0
168.56139900312132,169.00977502255395,169.93542027956266,1.0,4.0,2.0
168.56139900312132,168.56139900312132,168.56139900312132,0.0,1.0,0.0
168.82280628269854,617.087227415772,621.7384828441157,6.0,9.0,6.0
169.00977502255395,289.3870327679835,339.12048613625814,2.0,5.0,7.0
169.14481946091456,169.14481946091456,169.14481946091456,0.0,1.0,0.0
169.14481946091456,169.14725512267867,232.0702790379632,1.0,4.0,1.0
169.14725512267867,491.6223489509782,638.9431289157245,7.0,10.0,4.0
169.93542027956266,377.05053095084986,887.6452095961628,2.0,5.0,8.0
175.19855417585632,175.19855417585632,175.19855417585632,0.0,1.0,0.0
175.19855417585632,177.152685659945,182.42470294929763,1.0,4.0,1.0
175.51529402700837,175.51529402700837,182.79115773003784,0.0,3.0,2.0
175.51529402700837,175.51529402700837,175.51529402700837,0.0,1.0,0.0
177.152685659945,848.0640423104221,848.4636489024888,7.0,10.0,5.0
182.42470294929763,621.7384828441157,774.8905833448516,7.0,10.0,6.0
182.79115773003784,319.2513611909899,486.64003205641154,2.0,5.0,9.0
185.93599553770343,185.93599553770343,187.02489860241488,0.0,3.0,1.0
185.93599553770343,185.93599553770343,185.93599553770343,0.0,1.0,0.0
187.02489860241488,618.8769533395283,644.6262783135056,8.0,11.0,4.0
187.14862158522754,339.12048613625814,580.5044217034318,3.0,6.0,7.0
187.87625146573686,848.4636489024888,935.8302623887828,8.0,11.0,5.0
193.43443002041656,193.43443002041656,193.43443002041656,0.0,1.0,0.0
193.43443002041656,193.43443002041656,212.58712056105864,0.0,2.0,1.0
195.06521322119343,195.06521322119343,195.06521322119343,0.0,1.0,0.0
195.06521322119343,195.06521322119343,209.2764685380823,0.0,3.0,1.0
195.6722110240225,195.6722110240225,195.6722110240225,0.0,1.0,0.0
195.6722110240225,209.2764685380823,212.5309541602126,1.0,4.0,1.0
200.86791105379967,200.86791105379967,376.37962913893523,0.0,1.0,16.0
201.4567318004432,201.4567318004432,225.2329906369804,0.0,2.0,2.0
201.4567318004432,201.4567318004432,201.4567318004432,0.0,1.0,0.0
204.87682762736475,460.9120867816777,550.9411967371101,3.0,6.0,8.0
207.7304982387482,207.7304982387482,246.4657090462556,0.0,2.0,2.0
207.7304982387482,207.7304982387482,207.7304982387482,0.0,1.0,0.0
208.1846283142285,208.1846283142285,252.16174138094289,0.0,1.0,13.0
209.2764685380823,638.9431289157245,1214.817829251413,8.0,11.0,4.0
211.0705001921534,212.5309541602126,255.9133748582872,1.0,4.0,1.0
211.0705001921534,211.0705001921534,211.0705001921534,0.0,1.0,0.0
211.193423874603,211.193423874603,213.31675101705392,0.0,3.0,2.0
211.193423874603,211.193423874603,211.193423874603,0.0,1.0,0.0
212.5309541602126,935.8302623887828,1026.2489659773355,8.0,11.0,5.0
212.58712056105864,624.5199373844794,696.9897549131183,8.0,11.0,6.0
213.31675101705392,384.8369610642143,504.352678572882,3.0,6.0,9.0
215.21988450357873,215.21988450357873,228.559882081257,0.0,3.0,1.0
215.21988450357873,215.21988450357873,215.21988450357873,0.0,1.0,0.0
216.00725870952593,216.00725870952593,567.8473518922577,0.0,2.0,22.0
217.4486242956276,228.559882081257,235.71468649157958,1.0,4.0,1.0
217.4486242956276,217.4486242956276,217.4486242956276,0.0,1.0,0.0
224.94660381290427,224.94660381290427,263.9582294383936,0.0,3.0,2.0
224.94660381290427,224.94660381290427,224.94660381290427,0.0,1.0,0.0
225.2329906369804,343.9130608248768,539.9018273000064,3.0,6.0,7.0
228.559882081257,644.6262783135056,1089.606525419485,9.0,12.0,4.0
231.10640686959945,231.10640686959945,231.10640686959945,0.0,1.0,0.0
231.10640686959945,232.0702790379632,253.865961921715,1.0,4.0,1.0
232.0702790379632,990.4809153469807,1203.9666335469644,9.0,12.0,5.0
234.63262518975674,234.63262518975674,234.63262518975674,0.0,1.0,0.0
234.63262518975674,235.71468649157958,236.06795533620127,1.0,4.0,1.0
235.71468649157958,687.178577182701,723.0448511401651,9.0,12.0,6.0
236.06795533620127,1089.606525419485,1404.0206227979284,10.0,13.0,4.0
241.11992498246966,241.11992498246966,241.11992498246966,0.0,1.0,0.0
241.11992498246966,241.11992498246966,296.1137236549067,0.0,3.0,1.0
245.65636266379363,245.65636266379363,245.65636266379363,0.0,1.0,0.0
245.65636266379363,253.865961921715,266.31970635538954,1.0,4.0,1.0
246.4657090462556,390.92958014363,509.72784392803743,4.0,7.0,7.0
249.20565170117553,249.20565170117553,249.20565170117553,0.0,1.0,0.0
249.20565170117553,249.20565170117553,255.82862371909374,0.0,2.0,2.0
249.30523190960432,249.30523190960432,249.30523190960432,0.0,1.0,0.0
249.30523190960432,249.30523190960432,326.36475334447664,0.0,3.0,2.0
253.865961921715,1015.6171527767176,1700.3553366952438,10.0,13.0,5.0
254.63800583147682,254.63800583147682,254.63800583147682,0.0,1.0,0.0
254.63800583147682,255.9133748582872,256.2872455197419,1.0,4.0,1.0
255.82862371909374,550.9411967371101,785.1808266144309,4.0,7.0,8.0
255.9133748582872,696.9897549131183,1326.1857313078515,10.0,13.0,6.0
256.2872455197419,1133.0596489917216,1185.047157497171,11.0,14.0,4.0
263.84256480041006,263.84256480041006,422.0856739952857,0.0,1.0,13.0
263.9582294383936,453.97545742188026,664.0101363650351,4.0,7.0,9.0
266.31970635538954,1185.047157497171,1428.5472553346192,11.0,14.0,4.0
267.1249807890351,267.1249807890351,454.7387367185024,0.0,1.0,19.0
269.19841515441095,269.19841515441095,486.57900808038187,0.0,2.0,19.0
270.55920493887095,270.55920493887095,270.55920493887095,0.0,1.0,0.0
270.55920493887095,270.55920493887095,272.3981208606981,0.0,2.0,1.0
272.3981208606981,723.0448511401651,729.7131103675129,9.0,12.0,6.0
275.0106656352277,275.0106656352277,276.4025507072491,0.0,2.0,1.0
275.0106656352277,275.0106656352277,275.0106656352277,0.0,1.0,0.0
276.40160407772186,276.40160407772186,291.9950084009433,0.0,3.0,1.0
276.40160407772186,276.40160407772186,276.40160407772186,0.0,1.0,0.0
276.4025507072491,729.7131103675129,1202.0000590605214,10.0,13.0,6.0
278.06391271407455,278.06391271407455,303.20326131500667,0.0,3.0,1.0
278.06391271407455,278.06391271407455,278.06391271407455,0.0,1.0,0.0
278.85389832000084,278.85389832000084,278.85389832000084,0.0,1.0,0.0
278.85389832000084,291.9950084009433,294.11905583704873,1.0,4.0,1.0
280.2940598415554,280.2940598415554,344.66248899319083,0.0,3.0,19.0
281.0272188745725,281.0272188745725,281.0272188745725,0.0,1.0,0.0
281.0272188745725,281.0272188745725,346.3566659655992,0.0,2.0,2.0
285.4844528905126,285.4844528905126,294.19770504542157,0.0,3.0,2.0
285.4844528905126,285.4844528905126,285.4844528905126,0.0,1.0,0.0
287.03857841276294,287.03857841276294,437.9120214020933,0.0,1.0,25.0
287.26757059436414,294.19770504542157,303.0146624580021,1.0,4.0,2.0
287.26757059436414,287.26757059436414,287.26757059436414,0.0,1.0,0.0
289.3870327679835,289.3870327679835,334.0409931186148,0.0,3.0,22.0
291.19385243196365,291.19385243196365,322.0501642463885,0.0,1.0,3.0
291.19385243196365,291.19385243196365,291.19385243196365,0.0,1.0,0.0
291.9950084009433,774.8905833448516,1148.8818898562595,10.0,13.0,6.0
294.11905583704873,1026.2489659773355,1529.8041702825199,11.0,14.0,5.0
294.19770504542157,509.72784392803743,523.7651711359704,4.0,7.0,7.0
296.1137236549067,1148.8818898562595,1207.5199813354068,11.0,14.0,6.0
298.00289709102776,298.00289709102776,406.4685802368365,0.0,2.0,1.0
298.00289709102776,298.00289709102776,298.00289709102776,0.0,1.0,0.0
299.562978932599,299.562978932599,317.7562561295011,0.0,3.0,1.0
299.562978932599,299.562978932599,299.562978932599,0.0,1.0,0.0
303.0146624580021,785.1808266144309,797.543247628472,4.0,7.0,8.0
303.20326131500667,1214.817829251413,1328.5940889489527,12.0,15.0,4.0
308.3550309773957,308.3550309773957,436.99259225304485,0.0,2.0,13.0
309.1082851678462,309.1082851678462,309.1082851678462,0.0,1.0,0.0
309.1082851678462,309.1082851678462,315.3844102416282,0.0,3.0,1.0
311.73573129146257,311.73573129146257,464.30272978525704,0.0,2.0,28.0
314.6791731483538,315.3844102416282,355.57225551329344,1.0,4.0,1.0
314.6791731483538,314.6791731483538,314.6791731483538,0.0,1.0,0.0
314.8376914224459,314.8376914224459,314.8376914224459,0.0,1.0,0.0
314.8376914224459,314.8376914224459,324.20566768758954,0.0,3.0,2.0
314.9835304319528,324.20566768758954,349.3286127790782,1.0,4.0,2.0
314.9835304319528,314.9835304319528,314.9835304319528,0.0,1.0,0.0
315.3844102416282,1328.5940889489527,1893.625108673451,12.0,15.0,4.0
316.01830242000193,317.7562561295011,321.64628686913727,1.0,4.0,1.0
316.01830242000193,316.01830242000193,316.01830242000193,0.0,1.0,0.0
317.1241174893842,317.1241174893842,317.1241174893842,0.0,1.0,0.0
317.1241174893842,317.1241174893842,320.4402900973158,0.0,2.0,3.0
317.7562561295011,1203.9666335469644,1567.7483788055401,12.0,15.0,5.0
319.2513611909899,319.2513611909899,602.988128990524,0.0,2.0,28.0
319.2911391706433,319.2911391706433,319.2911391706433,0.0,1.0,0.0
319.2911391706433,321.64628686913727,362.51675770898316,1.0,4.0,1.0
319.6742544496599,319.6742544496599,410.82432527315257,0.0,3.0,13.0
320.4402900973158,320.4402900973158,573.2485752691807,0.0,1.0,10.0
320.8420959085881,344.66248899319083,794.581109504295,1.0,4.0,19.0
321.1795315166064,321.1795315166064,336.8057024171058,0.0,2.0,3.0
321.1795315166064,321.1795315166064,321.1795315166064,0.0,1.0,0.0
321.64628686913727,1202.0000590605214,1220.955910352637,11.0,14.0,6.0
322.0501642463885,322.0501642463885,393.5814778546084,0.0,2.0,10.0
322.7283705545632,355.57225551329344,359.23388132004595,1.0,4.0,1.0
322.7283705545632,322.7283705545632,322.7283705545632,0.0,1.0,0.0
324.20566768758954,486.64003205641154,727.9384796330962,3.0,6.0,9.0
325.0655063153698,325.0655063153698,325.0655063153698,0.0,1.0,0.0
325.0655063153698,326.36475334447664,343.3464781489511,1.0,4.0,2.0
326.36475334447664,504.352678572882,590.4298149611097,4.0,7.0,9.0
326.9436537551328,343.3464781489511,351.1909587898163,1.0,4.0,2.0
326.9436537551328,326.9436537551328,326.9436537551328,0.0,1.0,0.0
332.96711796162435,332.96711796162435,358.38469790081564,0.0,2.0,3.0
332.96711796162435,332.96711796162435,332.96711796162435,0.0,1.0,0.0
334.83153877155456,334.83153877155456,334.83153877155456,0.0,1.0,0.0
334.83153877155456,334.83153877155456,344.1976745908988,0.0,3.0,3.0
336.8057024171058,336.8057024171058,576.1861832232607,0.0,3.0,10.0
339.12048613625814,339.12048613625814,815.6688709504574,0.0,3.0,22.0
343.3464781489511,523.7651711359704,534.4999917741382,4.0,7.0,7.0
343.9130608248768,470.0128068518613,766.4604233870386,1.0,4.0,22.0
344.1976745908988,393.5814778546084,469.1348819109614,1.0,4.0,10.0
346.3566659655992,534.4999917741382,650.1161818689528,4.0,7.0,7.0
349.3286127790782,539.9018273000064,580.5241795185797,5.0,8.0,7.0
350.5238006810388,350.5238006810388,350.5238006810388,0.0,1.0,0.0
350.5238006810388,350.5238006810388,350.60809845692444,0.0,2.0,2.0
350.60809845692444,797.543247628472,925.239933394717,5.0,8.0,8.0
351.1909587898163,590.4298149611097,1035.5630129085025,5.0,8.0,9.0
352.6677790348538,352.6677790348538,352.6677790348538,0.0,1.0,0.0
352.6677790348538,352.6677790348538,352.9252352960489,0.0,1.0,2.0
352.9252352960489,580.5044217034318,665.9392062633261,6.0,9.0,7.0
355.57225551329344,1404.0206227979284,1593.331194838841,12.0,15.0,4.0
358.38469790081564,358.38469790081564,495.1001707152746,0.0,1.0,11.0
359.23388132004595,1207.5199813354068,1214.4518353370593,12.0,15.0,6.0
362.51675770898316,1428.5472553346192,1736.8498389716688,13.0,16.0,4.0
363.6770388064361,363.6770388064361,363.6770388064361,0.0,1.0,0.0
363.6770388064361,363.6770388064361,413.7417122462522,0.0,2.0,1.0
365.34810290436684,365.34810290436684,365.34810290436684,0.0,1.0,0.0
365.34810290436684,365.34810290436684,368.53566271263446,0.0,3.0,1.0
368.53566271263446,1529.8041702825199,1704.680241746163,13.0,16.0,5.0
372.8092278321879,372.8092278321879,372.8092278321879,0.0,1.0,0.0
372.8092278321879,372.8092278321879,383.30131007619445,0.0,3.0,1.0
377.05053095084986,377.05053095084986,597.0501158593972,0.0,2.0,25.0
382.2785356314721,383.30131007619445,391.6187023461084,1.0,4.0,1.0
382.2785356314721,382.2785356314721,382.2785356314721,0.0,1.0,0.0
383.2309195446588,383.2309195446588,383.2309195446588,0.0,1.0,0.0
383.2309195446588,383.2309195446588,386.7683570246919,0.0,1.0,2.0
383.30131007619445,1214.4518353370593,1286.2215205283308,13.0,16.0,6.0
384.8369610642143,384.8369610642143,633.2309095583859,0.0,3.0,28.0
385.6767336270229,385.6767336270229,385.6767336270229,0.0,1.0,0.0
385.6767336270229,391.6187023461084,414.0461200328728,1.0,4.0,1.0
386.7683570246919,887.6452095961628,1392.4138634316128,5.0,8.0,8.0
390.92958014363,390.92958014363,504.386605873942,0.0,1.0,23.0
391.15218265832794,391.15218265832794,391.15218265832794,0.0,1.0,0.0
391.15218265832794,391.15218265832794,392.0924233789541,0.0,1.0,2.0
391.20975796385005,391.20975796385005,416.7903325925559,0.0,2.0,2.0
391.20975796385005,391.20975796385005,391.20975796385005,0.0,1.0,0.0
391.6187023461084,1593.331194838841,1877.2057802123345,14.0,17.0,4.0
392.0924233789541,664.0101363650351,988.3859164718333,5.0,8.0,9.0
393.11445932038345,393.11445932038345,393.11445932038345,0.0,1.0,0.0
393.11445932038345,406.4685802368365,410.68743891110614,1.0,4.0,1.0
393.5814778546084,393.5814778546084,395.1738491945527,0.0,1.0,31.0
395.0995448493852,395.0995448493852,395.0995448493852,0.0,1.0,0.0
395.0995448493852,395.0995448493852,402.6298303502178,0.0,2.0,2.0
397.1598303952691,397.1598303952691,397.1598303952691,0.0,1.0,0.0
397.1598303952691,397.1598303952691,401.241937079828,0.0,3.0,2.0
400.88127757373854,400.88127757373854,400.88127757373854,0.0,1.0,0.0
400.88127757373854,401.241937079828,421.7823882085978,1.0,4.0,2.0
401.241937079828,580.5241795185797,717.1207840933339,6.0,9.0,7.0
401.27660384423143,401.27660384423143,401.27660384423143,0.0,1.0,0.0
401.27660384423143,402.6298303502178,411.1410085236407,1.0,4.0,2.0
402.6298303502178,925.239933394717,1123.7204625955683,6.0,9.0,8.0
406.4685802368365,1567.7483788055401,1720.3970118887796,14.0,17.0,5.0
406.86696112290264,410.68743891110614,415.5448498667083,1.0,4.0,1.0
406.86696112290264,406.86696112290264,406.86696112290264,0.0,1.0,0.0
409.5613475696066,409.5613475696066,409.5613475696066,0.0,1.0,0.0
409.5613475696066,411.1410085236407,446.663982831549,1.0,4.0,2.0
410.68743891110614,1220.955910352637,1265.3120661499,14.0,17.0,6.0
411.1410085236407,727.9384796330962,730.866715313682,6.0,9.0,9.0
413.7417122462522,1736.8498389716688,1794.5479298367297,15.0,18.0,4.0
414.0461200328728,1700.3553366952438,1881.0655332012423,15.0,18.0,5.0
415.2663248141533,415.2663248141533,418.8325045248435,0.0,2.0,1.0
415.2663248141533,415.2663248141533,415.2663248141533,0.0,1.0,0.0
415.5448498667083,1265.3120661499,1341.5960183056468,15.0,18.0,6.0
416.7903325925559,650.1161818689528,701.1233230188737,7.0,10.0,7.0
421.35085052773104,421.35085052773104,460.85635764101903,0.0,1.0,1.0
421.35085052773104,421.35085052773104,421.35085052773104,0.0,1.0,0.0
421.7823882085978,988.5709980279757,1507.4107963779898,7.0,10.0,8.0
423.08346150009083,423.08346150009083,427.84143861958273,0.0,2.0,1.0
423.08346150009083,423.08346150009083,423.08346150009083,0.0,1.0,0.0
423.4067042140141,423.4067042140141,423.4067042140141,0.0,1.0,0.0
423.4067042140141,423.4067042140141,427.63710108154265,0.0,3.0,1.0
424.4291406328163,427.63710108154265,431.50680763837823,1.0,4.0,1.0
424.4291406328163,424.4291406328163,424.4291406328163,0.0,1.0,0.0
425.11886341711516,425.11886341711516,446.68339299608175,0.0,2.0,2.0
425.11886341711516,425.11886341711516,425.11886341711516,0.0,1.0,0.0
427.5530044403615,427.5530044403615,430.90786229855877,0.0,3.0,2.0
427.5530044403615,427.5530044403615,427.5530044403615,0.0,1.0,0.0
427.63710108154265,1704.680241746163,1754.8229729776624,16.0,19.0,5.0
427.84143861958273,1286.2215205283308,1476.475294786031,16.0,19.0,6.0
429.5021730160194,429.5021730160194,429.5021730160194,0.0,1.0,0.0
429.5021730160194,429.5021730160194,449.52044738313566,0.0,3.0,1.0
430.90786229855877,730.866715313682,1134.7995796757912,7.0,10.0,9.0
430.9547054986787,431.50680763837823,431.968373450215,1.0,4.0,1.0
