0,1,2,3,4,5
1.3171753851877677,1.3171753851877677,1.701943216877011,0.0,1.0,0.0
1.701943216877011,1.701943216877011,39.17590466590101,0.0,1.0,1.0
9.525490370656666,9.525490370656666,10.519280586192234,0.0,1.0,0.0
9.606549566948058,10.519280586192234,11.891976770990098,1.0,2.0,0.0
10.519280586192234,10.519280586192234,35.65624563163958,0.0,2.0,1.0
11.891976770990098,11.891976770990098,13.073038669491703,0.0,3.0,1.0
13.073038669491703,13.073038669491703,29.099610851804457,0.0,1.0,2.0
14.781534212344868,14.781534212344868,17.89546786999974,0.0,1.0,0.0
16.561147477877547,17.89546786999974,18.21980888725602,1.0,2.0,0.0
16.56117756198227,18.21980888725602,20.727596294231343,2.0,3.0,0.0
17.89546786999974,17.89546786999974,35.7290439218,0.0,3.0,1.0
18.21980888725602,35.65624563163958,42.46621478841926,1.0,4.0,1.0
19.675185148972542,20.727596294231343,21.655298966885308,1.0,2.0,0.0
20.727596294231343,35.7290439218,66.61561358411576,2.0,5.0,1.0
21.105244236581868,21.655298966885308,22.81393224949938,1.0,2.0,0.0
21.655298966885308,39.17590466590101,52.748722002110455,3.0,6.0,1.0
22.81393224949938,42.46621478841926,63.9084819478031,4.0,7.0,1.0
24.805424881741587,24.805424881741587,24.90940104406428,0.0,1.0,0.0
24.90940104406428,52.748722002110455,70.2636388709343,5.0,8.0,1.0
26.792046635475543,26.792046635475543,29.39566222255252,0.0,1.0,0.0
27.496492487775097,29.39566222255252,30.20901749256374,1.0,2.0,0.0
29.099610851804457,29.099610851804457,41.72032568598135,0.0,1.0,3.0
29.39566222255252,63.9084819478031,75.60902643959092,6.0,9.0,1.0
30.20901749256374,66.61561358411576,68.17135953550098,7.0,10.0,1.0
30.34589876480926,30.34589876480926,30.557756316616754,0.0,1.0,0.0
30.557756316616754,68.17135953550098,88.84930820250494,8.0,11.0,1.0
31.834021890700086,31.834021890700086,34.27831810486553,0.0,1.0,0.0
34.27831810486553,70.2636388709343,91.5755164353306,9.0,12.0,1.0
35.65624563163958,35.65624563163958,39.51039400453867,0.0,1.0,2.0
35.7290439218,35.7290439218,37.92800424972466,0.0,2.0,2.0
37.92800424972466,37.92800424972466,41.97328233190326,0.0,2.0,3.0
39.17590466590101,39.17590466590101,51.624937904976505,0.0,2.0,2.0
39.51039400453867,39.51039400453867,87.3992826320234,0.0,3.0,3.0
41.72032568598135,41.72032568598135,50.776487338886994,0.0,1.0,4.0
41.97328233190326,41.97328233190326,44.04425985904085,0.0,2.0,4.0
42.46621478841926,42.46621478841926,45.84403830062147,0.0,2.0,2.0
45.737630757415914,45.737630757415914,45.830024089392175,0.0,1.0,0.0
45.830024089392175,75.60902643959092,111.74966424765924,6.0,9.0,1.0
45.84403830062147,45.84403830062147,96.77019908196334,0.0,2.0,3.0
50.413581007337484,50.413581007337484,50.727449224025456,0.0,1.0,0.0
50.727449224025456,88.84930820250494,98.056401300574,7.0,10.0,1.0
50.95368273973495,50.95368273973495,52.82235816414038,0.0,1.0,0.0
51.624937904976505,51.624937904976505,55.43308688459372,0.0,3.0,3.0
52.748722002110455,52.748722002110455,55.24830313067576,0.0,1.0,2.0
52.82235816414038,91.5755164353306,97.10534194216557,7.0,10.0,1.0
55.24830313067576,55.43308688459372,58.847857381460614,1.0,4.0,3.0
55.43308688459372,55.43308688459372,56.48296966274205,0.0,1.0,4.0
57.37531874890754,57.37531874890754,57.5080055956898,0.0,1.0,0.0
57.5080055956898,97.10534194216557,99.71584141973362,8.0,11.0,1.0
58.847857381460614,58.847857381460614,62.66751140721389,0.0,1.0,4.0
60.83591688899652,60.83591688899652,61.12948181158397,0.0,1.0,0.0
61.12948181158397,98.056401300574,121.6738334579972,9.0,12.0,1.0
61.655301210531064,61.655301210531064,64.08863396653547,0.0,1.0,0.0
63.9084819478031,63.9084819478031,70.93323987875713,0.0,1.0,2.0
64.08863396653547,99.71584141973362,103.3567147992022,9.0,12.0,1.0
65.05880139842158,65.05880139842158,66.75467736702643,0.0,1.0,0.0
65.09202271907145,66.75467736702643,67.9927789559575,1.0,2.0,0.0
65.29971630750727,67.9927789559575,71.00608540722025,2.0,3.0,0.0
66.61561358411576,66.61561358411576,78.93650785585818,0.0,2.0,2.0
66.75467736702643,103.3567147992022,123.01991767802014,9.0,12.0,1.0
67.9927789559575,111.74966424765924,114.42818880266812,10.0,13.0,1.0
68.17135953550098,68.17135953550098,75.15546346739242,0.0,3.0,2.0
70.2636388709343,70.93323987875713,90.06602551248594,1.0,4.0,2.0
70.92853439590608,71.00608540722025,71.50901200768205,1.0,2.0,0.0
70.93323987875713,70.93323987875713,71.5738561241176,0.0,3.0,3.0
71.00608540722025,114.42818880266812,141.2822173948382,9.0,12.0,1.0
71.11284858101766,71.50901200768205,71.76584591312202,1.0,2.0,0.0
71.50901200768205,121.6738334579972,124.6936827122736,10.0,13.0,1.0
71.55271982127158,71.76584591312202,71.82016082271379,1.0,2.0,0.0
71.5738561241176,71.5738561241176,89.34867151610777,0.0,1.0,4.0
71.76584591312202,123.01991767802014,127.98756808677668,11.0,14.0,1.0
71.82016082271379,124.6936827122736,125.57167726107043,12.0,15.0,1.0
72.46119172191509,72.46119172191509,73.16781195897609,0.0,1.0,0.0
73.16781195897609,125.57167726107043,126.55178199037891,13.0,16.0,1.0
74.63851914831639,74.63851914831639,75.34076542634071,0.0,1.0,0.0
75.15546346739242,75.15546346739242,77.11275332240882,0.0,3.0,3.0
75.34076542634071,126.55178199037891,134.95598008378175,14.0,17.0,1.0
75.4650586251729,75.4650586251729,77.08040932583982,0.0,1.0,0.0
75.60902643959092,75.60902643959092,102.15114388858021,0.0,3.0,2.0
77.05989065911857,77.08040932583982,79.52572506977597,1.0,2.0,0.0
77.08040932583982,127.98756808677668,178.95735945710058,14.0,17.0,1.0
77.11275332240882,77.11275332240882,90.05326867353828,0.0,2.0,4.0
78.93650785585818,78.93650785585818,113.5166590233168,0.0,3.0,3.0
79.52572506977597,134.95598008378175,147.46667879479136,15.0,18.0,1.0
80.18974452679802,80.18974452679802,85.34645171159929,0.0,1.0,0.0
82.26256371910169,85.34645171159929,85.4738421654796,1.0,2.0,0.0
82.61761873469152,85.4738421654796,85.9717362019926,2.0,3.0,0.0
83.63486501847638,85.9717362019926,87.15767011205521,3.0,4.0,0.0
84.91915090167849,87.15767011205521,90.05749298780856,4.0,5.0,0.0
85.34645171159929,141.2822173948382,141.52658265101738,16.0,19.0,1.0
85.4738421654796,141.52658265101738,152.53328920326197,17.0,20.0,1.0
85.9717362019926,147.46667879479136,147.4902947545057,18.0,21.0,1.0
87.15767011205521,147.4902947545057,151.4877247518143,19.0,22.0,1.0
